# ground truth trajectory
# timestamp tx ty tz qx qy qz qw
1548266084.32783 -0.566947 -1.82608 1.78602 -0.0328566 0.094111 -0.35336 0.930161
1548266084.36126 -0.558983 -1.82367 1.78481 -0.0313457 0.0945798 -0.354251 0.929827
1548266084.39453 -0.551063 -1.8211 1.78358 -0.0322807 0.094937 -0.357162 0.928644
1548266084.42792 -0.543684 -1.81884 1.78245 -0.030454 0.0933826 -0.358413 0.928382
1548266084.46093 -0.536703 -1.81683 1.7815 -0.0303719 0.0946943 -0.357432 0.92863
1548266084.49450 -0.529613 -1.81468 1.78064 -0.0308985 0.0955789 -0.360635 0.927282
1548266084.52772 -0.523246 -1.81319 1.77978 -0.0299753 0.0940806 -0.361512 0.927124
1548266084.56114 -0.51635 -1.8117 1.77887 -0.0325703 0.0944215 -0.363212 0.926337
1548266084.59463 -0.509706 -1.81131 1.77823 -0.032453 0.0956628 -0.365502 0.925313
1548266084.62792 -0.503359 -1.81088 1.77798 -0.0319102 0.0948045 -0.365582 0.925388
1548266084.66114 -0.496373 -1.81081 1.77767 -0.0344004 0.0955646 -0.365224 0.925362
1548266084.69458 -0.488823 -1.81082 1.77753 -0.0376046 0.0973034 -0.365771 0.92484
1548266084.72790 -0.4821 -1.81142 1.77728 -0.0390624 0.0928873 -0.36815 0.92429
1548266084.76115 -0.475644 -1.81232 1.77767 -0.0368415 0.0959735 -0.368017 0.924119
1548266084.79460 -0.468904 -1.81331 1.7772 -0.0384452 0.0974883 -0.372554 0.922075
1548266084.82813 -0.462263 -1.81456 1.77641 -0.0402406 0.0957316 -0.37069 0.922933
1548266084.86131 -0.454927 -1.8168 1.77513 -0.0422735 0.0950641 -0.368456 0.923805
1548266084.89475 -0.447353 -1.82041 1.7734 -0.0417842 0.0962956 -0.370256 0.92298
1548266084.92816 -0.440024 -1.82468 1.77144 -0.041403 0.0955315 -0.37002 0.923171
1548266084.96139 -0.432386 -1.82978 1.76916 -0.0439673 0.0977329 -0.370478 0.922638
1548266084.99476 -0.425425 -1.83582 1.7667 -0.0418866 0.0983061 -0.368531 0.923453
1548266085.02791 -0.419079 -1.84273 1.76418 -0.0378599 0.0962667 -0.368522 0.923846
1548266085.06144 -0.412562 -1.8494 1.76143 -0.0391819 0.0933665 -0.36813 0.924244
1548266085.09480 -0.405877 -1.85693 1.75923 -0.0362546 0.092792 -0.366723 0.924981
1548266085.12789 -0.398971 -1.86478 1.75709 -0.0334018 0.0898826 -0.365209 0.925974
1548266085.16124 -0.391796 -1.87299 1.75526 -0.0328501 0.0895858 -0.363058 0.926868
1548266085.19457 -0.384978 -1.88175 1.75382 -0.0316094 0.0869119 -0.365136 0.926349
1548266085.22778 -0.3783 -1.89084 1.75309 -0.0282282 0.0880684 -0.364372 0.92665
1548266085.26088 -0.371962 -1.89978 1.75246 -0.0275385 0.08538 -0.366802 0.925963
1548266085.29437 -0.366001 -1.90876 1.75227 -0.0232576 0.0853945 -0.365895 0.926438
1548266085.32795 -0.359849 -1.91655 1.75155 -0.0209712 0.0854613 -0.367379 0.925899
1548266085.36123 -0.354054 -1.92333 1.75064 -0.0216548 0.0822556 -0.368324 0.925798
1548266085.39455 -0.348542 -1.92979 1.74932 -0.0198007 0.0786756 -0.369497 0.925684
1548266085.42777 -0.342774 -1.93569 1.74749 -0.0192515 0.0770992 -0.369508 0.925824
1548266085.46116 -0.33667 -1.94128 1.7456 -0.0167528 0.0762009 -0.368517 0.926341
1548266085.49439 -0.329764 -1.94537 1.74357 -0.0283733 0.0888835 -0.37283 0.923197
1548266085.52816 -0.322828 -1.95079 1.74101 -0.0188541 0.0798158 -0.370001 0.925404
1548266085.56129 -0.316164 -1.95499 1.73905 -0.0165792 0.0796827 -0.369917 0.925493
1548266085.59458 -0.309382 -1.95943 1.73708 -0.0147944 0.0818366 -0.37082 0.924974
1548266085.62795 -0.302503 -1.96335 1.73518 -0.0164306 0.0853639 -0.370535 0.924742
1548266085.66150 -0.296186 -1.96685 1.73343 -0.0155276 0.0869577 -0.37128 0.92431
1548266085.69483 -0.289978 -1.97014 1.73152 -0.0162667 0.0875711 -0.373196 0.923467
1548266085.72819 -0.283268 -1.97305 1.72938 -0.0183103 0.0891734 -0.372884 0.923402
1548266085.76140 -0.27624 -1.97596 1.7272 -0.0180157 0.0898859 -0.372994 0.923294
1548266085.79467 -0.269011 -1.97808 1.72507 -0.0199902 0.0887026 -0.372396 0.923609
1548266085.82805 -0.261838 -1.98113 1.72305 -0.0176274 0.0911421 -0.373847 0.922833
1548266085.86124 -0.254576 -1.98399 1.72083 -0.0205763 0.0919128 -0.377743 0.921107
1548266085.89483 -0.248019 -1.98718 1.71938 -0.0203884 0.0921337 -0.377725 0.921097
1548266085.92795 -0.241288 -1.99019 1.71797 -0.0208645 0.0927854 -0.380358 0.919937
1548266085.96114 -0.234448 -1.99361 1.7165 -0.0212812 0.09544 -0.385057 0.917698
1548266085.99440 -0.22849 -1.99712 1.71557 -0.0200568 0.0957823 -0.387999 0.91645
1548266086.02783 -0.222764 -2.00046 1.71442 -0.0205957 0.0968772 -0.392603 0.91436
1548266086.06103 -0.216973 -2.004 1.71305 -0.0199695 0.0979782 -0.397771 0.91202
1548266086.09447 -0.211226 -2.00718 1.71168 -0.0179073 0.0986078 -0.402155 0.91007
1548266086.12786 -0.205545 -2.00992 1.70995 -0.0175877 0.0967584 -0.405386 0.90884
1548266086.16122 -0.199949 -2.01258 1.70783 -0.0168728 0.0962611 -0.41185 0.905996
1548266086.19427 -0.194508 -2.01509 1.70568 -0.0172575 0.0951548 -0.416177 0.904126
1548266086.22790 -0.188872 -2.01706 1.70319 -0.0182163 0.0915327 -0.418419 0.903446
1548266086.26120 -0.183112 -2.02019 1.69981 -0.0146392 0.0917452 -0.424197 0.900791
1548266086.29435 -0.176637 -2.02329 1.69612 -0.0132995 0.0919574 -0.427967 0.899006
1548266086.32771 -0.170222 -2.02564 1.69261 -0.0159803 0.0907432 -0.432087 0.897113
1548266086.36122 -0.164195 -2.02853 1.68914 -0.0124517 0.0928912 -0.436211 0.89495
1548266086.39472 -0.157672 -2.02977 1.68571 -0.0178873 0.0924946 -0.441588 0.892258
1548266086.42811 -0.152005 -2.03101 1.68268 -0.0163318 0.0884326 -0.443472 0.891765
1548266086.46143 -0.146549 -2.03246 1.67971 -0.0131547 0.0873164 -0.445502 0.890916
1548266086.49499 -0.140389 -2.03343 1.67629 -0.0161986 0.0865259 -0.447094 0.890145
1548266086.52820 -0.134752 -2.03424 1.67348 -0.0153724 0.0840951 -0.448548 0.889661
1548266086.56155 -0.128519 -2.03545 1.67028 -0.0187602 0.0831983 -0.450627 0.888629
1548266086.59477 -0.122413 -2.03631 1.66745 -0.0189365 0.0829922 -0.449174 0.88938
1548266086.62814 -0.117211 -2.03635 1.6652 -0.0204171 0.0786551 -0.443524 0.892571
1548266086.66154 -0.112211 -2.03697 1.66336 -0.0213928 0.0764929 -0.441175 0.893899
1548266086.69453 -0.107388 -2.03634 1.66214 -0.0254792 0.07076 -0.431988 0.898738
1548266086.72785 -0.10303 -2.03629 1.6603 -0.023805 0.0649977 -0.424937 0.902573
1548266086.76115 -0.0973559 -2.03683 1.65917 -0.0271533 0.0641383 -0.424562 0.902716
1548266086.79455 -0.0902278 -2.03832 1.65759 -0.0285239 0.0614645 -0.414348 0.907593
1548266086.82791 -0.0830522 -2.04136 1.65448 -0.0281359 0.0637038 -0.409916 0.909461
1548266086.86134 -0.0763494 -2.04433 1.65053 -0.0278444 0.0695951 -0.410552 0.908751
1548266086.89464 -0.0694629 -2.04582 1.64638 -0.0316126 0.0674868 -0.39768 0.914492
1548266086.92794 -0.0625645 -2.05028 1.6409 -0.0274986 0.0665028 -0.39106 0.917548
1548266086.96131 -0.056347 -2.05375 1.63497 -0.0266344 0.0675218 -0.389157 0.918307
1548266086.99467 -0.0517635 -2.05551 1.62907 -0.0269598 0.064579 -0.37768 0.923288
1548266087.02778 -0.0480151 -2.05842 1.62334 -0.0252766 0.0620477 -0.371069 0.926185
1548266087.06139 -0.0442354 -2.06185 1.61744 -0.0232229 0.0618493 -0.368073 0.927447
1548266087.09478 -0.0408761 -2.0644 1.61193 -0.0220532 0.0594527 -0.363327 0.929501
1548266087.12820 -0.0380179 -2.06676 1.60699 -0.0226948 0.0608274 -0.366516 0.928144
1548266087.16146 -0.0359152 -2.06782 1.60219 -0.0240517 0.0575737 -0.365736 0.928625
1548266087.19486 -0.0335864 -2.06867 1.59715 -0.0258906 0.0570717 -0.364405 0.929129
1548266087.22809 -0.03099 -2.06982 1.59177 -0.0273868 0.0579342 -0.366228 0.928316
1548266087.26145 -0.0285315 -2.07124 1.58642 -0.0300026 0.0580047 -0.37251 0.925728
1548266087.29462 -0.026738 -2.0728 1.58104 -0.0298235 0.0590928 -0.372223 0.92578
1548266087.32812 -0.0250725 -2.07443 1.57566 -0.0290645 0.0607702 -0.374314 0.924852
1548266087.36131 -0.0241745 -2.07605 1.57044 -0.0281505 0.0613644 -0.37416 0.924903
1548266087.39480 -0.0242156 -2.07787 1.56536 -0.0263988 0.059181 -0.374258 0.925058
1548266087.42821 -0.024354 -2.07985 1.56046 -0.023745 0.0596644 -0.374624 0.924951
1548266087.46134 -0.0246403 -2.08205 1.55557 -0.020548 0.0589522 -0.374497 0.925124
1548266087.49487 -0.0250782 -2.0846 1.55062 -0.0161921 0.0581805 -0.376448 0.924467
1548266087.52771 -0.0255404 -2.08641 1.5456 -0.0144954 0.0576946 -0.374288 0.925403
1548266087.56135 -0.026434 -2.08731 1.54097 -0.0122666 0.0542248 -0.371519 0.926759
1548266087.59452 -0.027451 -2.08792 1.53638 -0.0101234 0.0527553 -0.371701 0.926797
1548266087.62798 -0.0281578 -2.08777 1.53228 -0.00892628 0.0511738 -0.369066 0.927951
1548266087.66136 -0.0286554 -2.08663 1.52872 -0.00930898 0.0492304 -0.36659 0.929033
1548266087.69455 -0.0291627 -2.08573 1.52502 -0.010039 0.0479339 -0.365976 0.929335
1548266087.72782 -0.0293261 -2.08501 1.52142 -0.0110747 0.0468478 -0.365821 0.92944
1548266087.76134 -0.0288352 -2.08412 1.51815 -0.0130933 0.0468042 -0.364786 0.929822
1548266087.79434 -0.0277824 -2.08329 1.51486 -0.0164892 0.0468897 -0.366433 0.929116
1548266087.82797 -0.027141 -2.08232 1.51251 -0.0153722 0.0475397 -0.364045 0.93004
1548266087.86126 -0.0262486 -2.08003 1.51057 -0.0188896 0.0476933 -0.360904 0.931191
1548266087.89460 -0.0253213 -2.07742 1.50862 -0.0226539 0.0461997 -0.359242 0.931825
1548266087.92815 -0.0239864 -2.07574 1.50641 -0.0260354 0.0480297 -0.359452 0.931563
1548266087.96125 -0.0229552 -2.0741 1.50455 -0.027314 0.049056 -0.356285 0.932689
1548266087.99456 -0.0222206 -2.07213 1.50246 -0.0302384 0.0483264 -0.357052 0.932343
1548266088.02800 -0.0217688 -2.06965 1.49962 -0.0340886 0.046416 -0.353183 0.93378
1548266088.06135 -0.0215762 -2.06716 1.4962 -0.0388514 0.0419613 -0.346901 0.936157
1548266088.09438 -0.0218018 -2.06649 1.49238 -0.0387047 0.040226 -0.347764 0.935919
1548266088.12806 -0.0214914 -2.06688 1.48898 -0.0396354 0.0397113 -0.347483 0.936006
1548266088.16155 -0.0209504 -2.06804 1.48574 -0.0394779 0.0383659 -0.345742 0.936713
1548266088.19451 -0.02104 -2.06879 1.48259 -0.038014 0.0384124 -0.345585 0.93683
1548266088.22809 -0.0220386 -2.06865 1.47919 -0.0377178 0.0347379 -0.342436 0.938141
1548266088.26160 -0.0232151 -2.06804 1.47567 -0.0397733 0.0300517 -0.340738 0.938836
1548266088.29496 -0.0238322 -2.06808 1.47245 -0.0402257 0.0297697 -0.342146 0.938313
1548266088.32782 -0.0233978 -2.06829 1.46925 -0.0428016 0.0272431 -0.33956 0.939215
1548266088.36106 -0.0224287 -2.06892 1.46618 -0.0440438 0.0286577 -0.340457 0.938791
1548266088.39462 -0.0209382 -2.06982 1.46311 -0.0458438 0.0293851 -0.342047 0.938104
1548266088.42785 -0.0186492 -2.071 1.46052 -0.0479905 0.0297915 -0.339821 0.938792
1548266088.46118 -0.0161583 -2.07212 1.45841 -0.050145 0.0312123 -0.337711 0.939395
1548266088.49464 -0.013803 -2.07262 1.45639 -0.0545656 0.0317614 -0.339952 0.938321
1548266088.52771 -0.0120101 -2.07273 1.45475 -0.0577452 0.0300594 -0.33988 0.938213
1548266088.56147 -0.0102713 -2.07267 1.45341 -0.0617603 0.0302495 -0.33829 0.938526
1548266088.59448 -0.00885143 -2.07309 1.45247 -0.0641924 0.0284016 -0.339163 0.938105
1548266088.62803 -0.00766169 -2.07366 1.45214 -0.0684339 0.0272839 -0.338749 0.937988
1548266088.66131 -0.00742749 -2.07419 1.45235 -0.0700478 0.0236322 -0.338189 0.93817
1548266088.69463 -0.00793928 -2.07419 1.45282 -0.0728322 0.0192575 -0.338366 0.937994
1548266088.76144 -0.00986911 -2.07492 1.45498 -0.0750843 0.00720286 -0.340227 0.937313
1548266088.79458 -0.010658 -2.07542 1.45628 -0.0785227 0.00319848 -0.33883 0.93756
1548266088.82829 -0.0109501 -2.07632 1.45779 -0.0800071 -0.00078488 -0.340972 0.936662
1548266088.86148 -0.0105431 -2.07748 1.45948 -0.080876 -0.00506253 -0.340257 0.936834
1548266088.89484 -0.00949534 -2.07912 1.46145 -0.0812771 -0.00871275 -0.339166 0.937168
1548266088.92818 -0.00827547 -2.08095 1.46372 -0.0821842 -0.0105829 -0.340476 0.936595
1548266088.96132 -0.00744843 -2.08256 1.46618 -0.0821038 -0.0126481 -0.341236 0.9363
1548266088.99464 -0.00702939 -2.08395 1.469 -0.080826 -0.0166375 -0.341388 0.936293
1548266089.02798 -0.00660788 -2.08472 1.47181 -0.0818248 -0.0173245 -0.339701 0.936807
1548266089.06123 -0.0060757 -2.08548 1.47503 -0.0824883 -0.0191789 -0.34097 0.936252
1548266089.09470 -0.00575203 -2.08592 1.47888 -0.0814075 -0.0220025 -0.342615 0.935684
1548266089.12782 -0.00560701 -2.08581 1.4832 -0.0833475 -0.0234077 -0.340884 0.936111
1548266089.16133 -0.00565801 -2.08533 1.48793 -0.085673 -0.0270276 -0.343472 0.934856
1548266089.19459 -0.00634215 -2.08473 1.4937 -0.0844635 -0.029699 -0.345359 0.93419
1548266089.22806 -0.0074022 -2.083 1.49969 -0.0892583 -0.0341581 -0.346034 0.933342
1548266089.26129 -0.00918712 -2.08121 1.50652 -0.0898279 -0.038997 -0.347193 0.932667
1548266089.29475 -0.0110007 -2.07939 1.51382 -0.093944 -0.0406782 -0.348123 0.931842
1548266089.32802 -0.0129932 -2.07723 1.52139 -0.0945783 -0.047568 -0.350687 0.93049
1548266089.36141 -0.0154084 -2.07486 1.52916 -0.0968224 -0.0513602 -0.352531 0.92936
1548266089.39462 -0.0179971 -2.07247 1.53678 -0.0993668 -0.0552303 -0.355151 0.927871
1548266089.42797 -0.0207657 -2.06991 1.54414 -0.10093 -0.0606496 -0.355232 0.927332
1548266089.46134 -0.0234903 -2.06759 1.5513 -0.102323 -0.0629635 -0.356625 0.92649
1548266089.49466 -0.0261886 -2.06538 1.55813 -0.104883 -0.0657365 -0.36081 0.924389
1548266089.52811 -0.0288002 -2.06328 1.56472 -0.107109 -0.0690284 -0.363057 0.923013
1548266089.56148 -0.0310254 -2.06184 1.57097 -0.110054 -0.0686717 -0.364116 0.922275
1548266089.59446 -0.033638 -2.06114 1.57711 -0.109628 -0.0648276 -0.365763 0.921953
1548266089.62806 -0.0362689 -2.0592 1.58191 -0.106684 -0.0700275 -0.378077 0.916937
1548266089.66152 -0.0383176 -2.05907 1.58744 -0.11263 -0.0657245 -0.367609 0.920792
1548266089.69474 -0.0411126 -2.05871 1.59221 -0.123013 -0.0529022 -0.36518 0.921256
1548266089.72805 -0.0446176 -2.05652 1.59538 -0.11256 -0.0643706 -0.380494 0.915648
1548266089.76115 -0.0477778 -2.05602 1.59907 -0.115947 -0.0670648 -0.37201 0.918514
1548266089.79479 -0.0519909 -2.05413 1.60242 -0.113645 -0.0650107 -0.379772 0.915768
1548266089.82818 -0.0555909 -2.05359 1.6058 -0.113817 -0.0651634 -0.375058 0.917677
1548266089.86119 -0.0591514 -2.05106 1.60744 -0.103958 -0.0822157 -0.392066 0.910339
1548266089.89459 -0.0631432 -2.0516 1.61102 -0.113153 -0.0678755 -0.375037 0.917571
1548266089.92785 -0.0661835 -2.0498 1.61212 -0.10514 -0.0816325 -0.391659 0.910431
1548266089.96133 -0.0695579 -2.05021 1.61435 -0.113412 -0.0743408 -0.380574 0.914754
1548266089.99461 -0.072696 -2.05001 1.61569 -0.112885 -0.0741072 -0.381224 0.914567
1548266090.02774 -0.0760306 -2.04953 1.61637 -0.10451 -0.0779464 -0.389221 0.911871
1548266090.06119 -0.0787284 -2.05006 1.61705 -0.103106 -0.0788811 -0.38826 0.91236
1548266090.09444 -0.081361 -2.05185 1.61824 -0.104765 -0.0710868 -0.378728 0.916808
1548266090.12776 -0.0836378 -2.05163 1.6176 -0.100118 -0.0777305 -0.391994 0.911194
1548266090.16141 -0.0857223 -2.05268 1.6177 -0.100053 -0.0768761 -0.390095 0.912089
1548266090.19481 -0.08756 -2.05426 1.61847 -0.102556 -0.0693044 -0.380885 0.9163
1548266090.22784 -0.0893008 -2.05465 1.61868 -0.100984 -0.0690874 -0.381757 0.916128
1548266090.26110 -0.0905763 -2.05385 1.61835 -0.0993716 -0.0741098 -0.391464 0.911805
1548266090.29443 -0.0920511 -2.05466 1.6196 -0.101138 -0.0669036 -0.381804 0.916254
1548266090.32812 -0.0926043 -2.05381 1.61978 -0.102733 -0.0696725 -0.385237 0.914431
1548266090.36147 -0.0934384 -2.05249 1.62004 -0.099721 -0.0709535 -0.392287 0.911664
1548266090.39492 -0.0943035 -2.05142 1.62103 -0.0976389 -0.0705985 -0.394004 0.911177
1548266090.42811 -0.0946648 -2.05071 1.62266 -0.104978 -0.0643062 -0.38723 0.913727
1548266090.46118 -0.0955387 -2.0495 1.62418 -0.10543 -0.0622609 -0.385961 0.914354
1548266090.49486 -0.0967313 -2.04844 1.62585 -0.104045 -0.0569979 -0.383916 0.915715
1548266090.52780 -0.0977259 -2.04696 1.62714 -0.105235 -0.0559045 -0.384674 0.915328
1548266090.56161 -0.0991206 -2.04408 1.62773 -0.105187 -0.0608134 -0.394053 0.911021
1548266090.59484 -0.10017 -2.04324 1.62955 -0.107734 -0.0563646 -0.383556 0.915479
1548266090.62817 -0.101501 -2.04148 1.63074 -0.108219 -0.0552044 -0.38377 0.915402
1548266090.66131 -0.102602 -2.04008 1.63181 -0.10837 -0.0547324 -0.383566 0.915498
1548266090.69488 -0.103561 -2.03894 1.63283 -0.108493 -0.0523576 -0.382425 0.9161
1548266090.72799 -0.104588 -2.03804 1.63357 -0.106841 -0.0508038 -0.381931 0.916587
1548266090.76146 -0.105378 -2.03726 1.63398 -0.108252 -0.052728 -0.384538 0.915222
1548266090.79483 -0.107169 -2.03649 1.6341 -0.103751 -0.0515208 -0.390051 0.913478
1548266090.82807 -0.108763 -2.03626 1.63408 -0.100789 -0.0551009 -0.394186 0.911824
1548266090.86112 -0.110541 -2.03766 1.6348 -0.103988 -0.0499605 -0.385107 0.915633
1548266090.89453 -0.113169 -2.03769 1.63432 -0.0962569 -0.0530445 -0.392399 0.913205
1548266090.92787 -0.115657 -2.03879 1.63422 -0.0926854 -0.051834 -0.392034 0.913801
1548266090.96143 -0.117548 -2.0405 1.63462 -0.09585 -0.0467538 -0.383489 0.917367
1548266090.99473 -0.120264 -2.04086 1.63435 -0.0892029 -0.0462261 -0.388796 0.915829
1548266091.02786 -0.121865 -2.0418 1.6346 -0.0918317 -0.0411719 -0.382706 0.918372
1548266091.06131 -0.124511 -2.0409 1.63404 -0.0864979 -0.0411361 -0.393365 0.91438
1548266091.09469 -0.126952 -2.04122 1.63488 -0.0884669 -0.0333678 -0.380126 0.920089
1548266091.12827 -0.129559 -2.03994 1.63483 -0.0886569 -0.0318507 -0.379903 0.920217
1548266091.16150 -0.132466 -2.03734 1.6341 -0.0857829 -0.0361415 -0.394748 0.914062
1548266091.19461 -0.13494 -2.03599 1.63465 -0.0936784 -0.027171 -0.383547 0.918356
1548266091.22818 -0.137379 -2.03302 1.63427 -0.0948905 -0.0322865 -0.389218 0.915676
1548266091.26151 -0.139721 -2.03069 1.63435 -0.0956365 -0.0274 -0.389767 0.915524
1548266091.29464 -0.141633 -2.02808 1.63436 -0.096258 -0.0269348 -0.391464 0.914749
1548266091.32772 -0.142984 -2.025 1.63429 -0.101203 -0.0251206 -0.390234 0.914792
1548266091.36170 -0.144033 -2.02219 1.63411 -0.103494 -0.0256499 -0.392235 0.913665
1548266091.39480 -0.14519 -2.01952 1.63378 -0.106641 -0.0241114 -0.391868 0.913502
1548266091.42812 -0.146743 -2.01712 1.63366 -0.106932 -0.0238101 -0.391537 0.913618
1548266091.46158 -0.148453 -2.01485 1.63343 -0.106334 -0.0254321 -0.390555 0.914064
